# 
# position measurements for linear hopper
# time, top measured position, bottom measured position
# 
1.4320000000e+01, 2.9708628791e+00, 1.0631360337e+00
1.4330000000e+01, 2.9709964837e+00, 1.0663047955e+00
1.4340000000e+01, 2.9704363635e+00, 1.1129636562e+00
1.4350000000e+01, 2.9314796910e+00, 1.1569259975e+00
1.4360000000e+01, 2.9253064393e+00, 1.2206430515e+00
1.4370000000e+01, 2.9177702114e+00, 1.2886473219e+00
1.4380000000e+01, 2.8885874939e+00, 1.3097689161e+00
1.4390000000e+01, 2.8638273965e+00, 1.3566402449e+00
1.4400000000e+01, 2.8701579780e+00, 1.4181150024e+00
1.4410000000e+01, 2.8442384378e+00, 1.4811570243e+00
1.4420000000e+01, 2.8093091482e+00, 1.5323235191e+00
1.4430000000e+01, 2.7805106848e+00, 1.6001830839e+00
1.4440000000e+01, 2.7789063401e+00, 1.6626153300e+00
1.4450000000e+01, 2.7663449964e+00, 1.7175207472e+00
1.4460000000e+01, 2.7346598270e+00, 1.7873773096e+00
1.4470000000e+01, 2.7153173443e+00, 1.8565024001e+00
1.4480000000e+01, 2.6965281922e+00, 1.9411661528e+00
1.4490000000e+01, 2.6682452111e+00, 2.0078280929e+00
1.4500000000e+01, 2.6439613547e+00, 2.0800210464e+00
1.4510000000e+01, 2.6223256463e+00, 2.1454296053e+00
1.4520000000e+01, 2.5814691208e+00, 2.2215302698e+00
1.4530000000e+01, 2.5732917130e+00, 2.3006310919e+00
1.4540000000e+01, 2.5608102460e+00, 2.3644778796e+00
1.4550000000e+01, 2.5046629151e+00, 2.4382394592e+00
1.4560000000e+01, 2.4897683333e+00, 2.5099676060e+00
1.4570000000e+01, 2.4588377467e+00, 2.5909468640e+00
1.4580000000e+01, 2.4438357547e+00, 2.6560366768e+00
1.4590000000e+01, 2.4084905002e+00, 2.7438950524e+00
1.4600000000e+01, 2.4002188230e+00, 2.8053045229e+00
1.4610000000e+01, 2.3695599551e+00, 2.8911262084e+00
1.4620000000e+01, 2.3486220739e+00, 2.9736824413e+00
1.4630000000e+01, 2.3102322531e+00, 3.0134696261e+00
1.4640000000e+01, 2.3075749213e+00, 3.1024612911e+00
1.4650000000e+01, 2.2719578340e+00, 3.1785577661e+00
1.4660000000e+01, 2.2485251814e+00, 3.2401938850e+00
1.4670000000e+01, 2.2312072053e+00, 3.2932448044e+00
1.4680000000e+01, 2.2073232963e+00, 3.3770286630e+00
1.4690000000e+01, 2.1868370779e+00, 3.4429839419e+00
1.4700000000e+01, 2.1720096767e+00, 3.4860978831e+00
1.4710000000e+01, 2.1408276171e+00, 3.5541543673e+00
1.4720000000e+01, 2.1340446195e+00, 3.6032676992e+00
1.4730000000e+01, 2.1148311408e+00, 3.6572894724e+00
1.4740000000e+01, 2.0844870102e+00, 3.7171854706e+00
1.4750000000e+01, 2.0984526862e+00, 3.7773366818e+00
1.4760000000e+01, 2.0652047204e+00, 3.8050167909e+00
1.4770000000e+01, 2.0501354992e+00, 3.8459189516e+00
1.4780000000e+01, 2.0381403143e+00, 3.8977548605e+00
1.4790000000e+01, 2.0102710721e+00, 3.9298109928e+00
1.4800000000e+01, 2.0189675762e+00, 3.9783280096e+00
1.4810000000e+01, 1.9865472855e+00, 4.0135675260e+00
1.4820000000e+01, 1.9861797208e+00, 4.0326228618e+00
1.4830000000e+01, 1.9783349653e+00, 4.0389685304e+00
1.4840000000e+01, 1.9761435469e+00, 4.0681150953e+00
1.4850000000e+01, 1.9732575409e+00, 4.0921086876e+00
1.4860000000e+01, 1.9696523883e+00, 4.1251588265e+00
1.4870000000e+01, 1.9603101367e+00, 4.1301512085e+00
1.4880000000e+01, 1.9323769283e+00, 4.1387899111e+00
1.4890000000e+01, 1.9505670594e+00, 4.1624915831e+00
1.4900000000e+01, 1.9363815710e+00, 4.1782913900e+00
1.4910000000e+01, 1.9431658238e+00, 4.1535276575e+00
1.4920000000e+01, 1.9451596987e+00, 4.1648713966e+00
1.4930000000e+01, 1.9505426807e+00, 4.1752861405e+00
1.4940000000e+01, 1.9444236307e+00, 4.1683552653e+00
1.4950000000e+01, 1.9554913536e+00, 4.1581338293e+00
1.4960000000e+01, 1.9497030813e+00, 4.1613988118e+00
1.4970000000e+01, 1.9388251757e+00, 4.1517679932e+00
1.4980000000e+01, 1.9432512638e+00, 4.1622645564e+00
1.4990000000e+01, 1.9671557606e+00, 4.1126723458e+00
1.5000000000e+01, 1.9574978644e+00, 4.1200843494e+00
1.5010000000e+01, 1.9794658040e+00, 4.1055330653e+00
1.5020000000e+01, 1.9932097200e+00, 4.0788474552e+00
1.5030000000e+01, 1.9941160885e+00, 4.0445151821e+00
1.5040000000e+01, 1.9978293596e+00, 4.0305306246e+00
1.5050000000e+01, 1.9961654100e+00, 4.0209095430e+00
1.5060000000e+01, 2.0164960437e+00, 3.9778897431e+00
1.5070000000e+01, 2.0421670024e+00, 3.9626541946e+00
1.5080000000e+01, 2.0227064559e+00, 3.8943991113e+00
1.5090000000e+01, 2.0410121472e+00, 3.8813873648e+00
1.5100000000e+01, 2.0436941399e+00, 3.8451652991e+00
1.5110000000e+01, 2.0638163263e+00, 3.8262940883e+00
1.5120000000e+01, 2.0653908710e+00, 3.7737140367e+00
1.5130000000e+01, 2.0866519281e+00, 3.7257539468e+00
1.5140000000e+01, 2.1055061628e+00, 3.7096414984e+00
1.5150000000e+01, 2.1234084404e+00, 3.6489711769e+00
1.5160000000e+01, 2.1279225628e+00, 3.6035367196e+00
1.5170000000e+01, 2.1306888839e+00, 3.5558052801e+00
1.5180000000e+01, 2.1619547065e+00, 3.5131104158e+00
1.5190000000e+01, 2.1898442418e+00, 3.4663757099e+00
1.5200000000e+01, 2.1959374535e+00, 3.4030554298e+00
1.5210000000e+01, 2.2082841389e+00, 3.3485087322e+00
1.5220000000e+01, 2.2260892119e+00, 3.3020491448e+00
1.5230000000e+01, 2.2380761044e+00, 3.2535964114e+00
1.5240000000e+01, 2.2675652422e+00, 3.1857002000e+00
1.5250000000e+01, 2.2809291388e+00, 3.1463977944e+00
1.5260000000e+01, 2.3153356177e+00, 3.1050049584e+00
1.5270000000e+01, 2.3311872083e+00, 3.0166960090e+00
1.5280000000e+01, 2.3377590367e+00, 2.9689800386e+00
1.5290000000e+01, 2.3726880587e+00, 2.9201823889e+00
1.5300000000e+01, 2.3757311015e+00, 2.8475897136e+00
1.5310000000e+01, 2.3928531227e+00, 2.7903916034e+00
1.5320000000e+01, 2.4144581164e+00, 2.7407764576e+00
1.5330000000e+01, 2.4370355188e+00, 2.6716443100e+00
1.5340000000e+01, 2.4666241177e+00, 2.6051523661e+00
1.5350000000e+01, 2.4674137558e+00, 2.5427195044e+00
1.5360000000e+01, 2.4960240314e+00, 2.4766913786e+00
1.5370000000e+01, 2.5310620428e+00, 2.4486497882e+00
1.5380000000e+01, 2.5654772896e+00, 2.3656806720e+00
1.5390000000e+01, 2.5706075678e+00, 2.2962307403e+00
1.5400000000e+01, 2.5769127043e+00, 2.2436605812e+00
1.5410000000e+01, 2.6025321040e+00, 2.1966322996e+00
1.5420000000e+01, 2.6483513427e+00, 2.1407417161e+00
1.5430000000e+01, 2.6402742782e+00, 2.0550395948e+00
1.5440000000e+01, 2.6540663176e+00, 2.0079574614e+00
1.5450000000e+01, 2.6769518697e+00, 1.9374615872e+00
1.5460000000e+01, 2.6957019440e+00, 1.8806987451e+00
1.5470000000e+01, 2.7399195730e+00, 1.8051863871e+00
1.5480000000e+01, 2.7471481062e+00, 1.7662684795e+00
1.5490000000e+01, 2.7835156861e+00, 1.7280591787e+00
1.5500000000e+01, 2.7677237035e+00, 1.6601588662e+00
1.5510000000e+01, 2.7896790524e+00, 1.6253714967e+00
1.5520000000e+01, 2.8293963886e+00, 1.5641810314e+00
1.5530000000e+01, 2.8276763013e+00, 1.5231119138e+00
1.5540000000e+01, 2.8456001596e+00, 1.4686999181e+00
1.5550000000e+01, 2.8632972382e+00, 1.4088648186e+00
1.5560000000e+01, 2.8899930869e+00, 1.3650000362e+00
1.5570000000e+01, 2.9105129493e+00, 1.3383969680e+00
1.5580000000e+01, 2.9073250104e+00, 1.2713981374e+00
1.5590000000e+01, 2.9358588608e+00, 1.2458520121e+00
1.5600000000e+01, 2.9411901284e+00, 1.2180060369e+00
1.5610000000e+01, 2.9336319858e+00, 1.1691402656e+00
1.5620000000e+01, 2.9530472819e+00, 1.1327452571e+00
1.5630000000e+01, 2.9727633207e+00, 1.0787881021e+00
1.5640000000e+01, 2.9766625810e+00, 1.0640663636e+00
1.5650000000e+01, 2.9765329277e+00, 1.0254779893e+00
1.5660000000e+01, 2.9997633273e+00, 1.0113114904e+00
1.5670000000e+01, 3.0058461239e+00, 9.7107265439e-01
1.5680000000e+01, 3.0053912933e+00, 9.5012827029e-01
1.5690000000e+01, 3.0148754520e+00, 9.3735611636e-01
1.5700000000e+01, 3.0321312700e+00, 9.0469360590e-01
1.5710000000e+01, 3.0379110707e+00, 9.1641217551e-01
1.5720000000e+01, 3.0484699340e+00, 8.7970774434e-01
1.5730000000e+01, 3.0527117905e+00, 8.7602088379e-01
1.5740000000e+01, 3.0341939826e+00, 8.4751633720e-01
1.5750000000e+01, 3.0463710327e+00, 8.3591720765e-01
1.5760000000e+01, 3.0760826236e+00, 8.4028330603e-01
1.5770000000e+01, 3.0677558569e+00, 8.3319574451e-01
1.5780000000e+01, 3.0850424723e+00, 8.0735812418e-01
1.5790000000e+01, 3.0528426823e+00, 8.2253419602e-01
1.5800000000e+01, 3.0536277964e+00, 8.3779782289e-01
1.5810000000e+01, 3.0567042392e+00, 8.3909875285e-01
1.5820000000e+01, 3.0641707511e+00, 8.4101106800e-01
1.5830000000e+01, 3.0582401777e+00, 8.4273286197e-01
1.5840000000e+01, 3.0409788223e+00, 8.4885519136e-01
1.5850000000e+01, 3.0440145619e+00, 8.6094714424e-01
1.5860000000e+01, 3.0274897090e+00, 8.9194644178e-01
1.5870000000e+01, 3.0231863205e+00, 9.0820295908e-01
1.5880000000e+01, 3.0228602026e+00, 9.1596786434e-01
1.5890000000e+01, 3.0280579730e+00, 9.5300795898e-01
1.5900000000e+01, 3.0133117649e+00, 9.8059093517e-01
1.5910000000e+01, 2.9858630539e+00, 1.0027726052e+00
1.5920000000e+01, 2.9854866212e+00, 1.0171159527e+00
1.5930000000e+01, 2.9872992569e+00, 1.0419223990e+00
1.5940000000e+01, 2.9728310416e+00, 1.0759601804e+00
1.5950000000e+01, 2.9598933476e+00, 1.1345342754e+00
1.5960000000e+01, 2.9319002410e+00, 1.1464522958e+00
1.5970000000e+01, 2.9420911968e+00, 1.1741946956e+00
1.5980000000e+01, 2.9235923344e+00, 1.2272042746e+00
1.5990000000e+01, 2.9154116244e+00, 1.2727707756e+00
1.6000000000e+01, 2.9087846867e+00, 1.3032472605e+00
1.6010000000e+01, 2.8841569065e+00, 1.3359631043e+00
1.6020000000e+01, 2.8677107468e+00, 1.3807819045e+00
1.6030000000e+01, 2.8528081620e+00, 1.4501359519e+00
1.6040000000e+01, 2.8408250725e+00, 1.4908336198e+00
1.6050000000e+01, 2.8283075196e+00, 1.5499998174e+00
1.6060000000e+01, 2.7950688669e+00, 1.6017961274e+00
1.6070000000e+01, 2.7785039680e+00, 1.6373401746e+00
1.6080000000e+01, 2.7756574971e+00, 1.6965759711e+00
1.6090000000e+01, 2.7501424109e+00, 1.7506054106e+00
1.6100000000e+01, 2.7451475797e+00, 1.8046377312e+00
1.6110000000e+01, 2.7207997293e+00, 1.8671656821e+00
1.6120000000e+01, 2.7152684298e+00, 1.9306588317e+00
1.6130000000e+01, 2.6822235662e+00, 1.9816592611e+00
1.6140000000e+01, 2.6574217861e+00, 2.0311802288e+00
1.6150000000e+01, 2.6359538613e+00, 2.0920083429e+00
1.6160000000e+01, 2.6117510048e+00, 2.1471339386e+00
1.6170000000e+01, 2.5956180019e+00, 2.2079985212e+00
1.6180000000e+01, 2.5741981952e+00, 2.2699296699e+00
1.6190000000e+01, 2.5649727753e+00, 2.3401806957e+00
1.6200000000e+01, 2.5458659766e+00, 2.4055918673e+00
1.6210000000e+01, 2.5080727619e+00, 2.4544563495e+00
1.6220000000e+01, 2.4979283304e+00, 2.5196775145e+00
1.6230000000e+01, 2.4796864469e+00, 2.5905245919e+00
1.6240000000e+01, 2.4487480978e+00, 2.6395955967e+00
1.6250000000e+01, 2.4218074582e+00, 2.7022403538e+00
1.6260000000e+01, 2.3978800683e+00, 2.7621934877e+00
1.6270000000e+01, 2.4061543554e+00, 2.8249807605e+00
1.6280000000e+01, 2.3631917728e+00, 2.8707621865e+00
1.6290000000e+01, 2.3602520248e+00, 2.9366309872e+00
1.6300000000e+01, 2.3127451971e+00, 3.0105845822e+00
1.6310000000e+01, 2.3170516201e+00, 3.0401182257e+00
1.6320000000e+01, 2.2984530070e+00, 3.1338180915e+00
1.6330000000e+01, 2.2758288225e+00, 3.1665014990e+00
1.6340000000e+01, 2.2523595919e+00, 3.2301405117e+00
1.6350000000e+01, 2.2430939783e+00, 3.2863772124e+00
1.6360000000e+01, 2.2154725889e+00, 3.3390987513e+00
1.6370000000e+01, 2.1934694071e+00, 3.3892163056e+00
1.6380000000e+01, 2.1802429731e+00, 3.4358986239e+00
1.6390000000e+01, 2.1559032909e+00, 3.4865098798e+00
1.6400000000e+01, 2.1550580669e+00, 3.5189478513e+00
1.6410000000e+01, 2.1567935186e+00, 3.5877790987e+00
1.6420000000e+01, 2.1132910517e+00, 3.6173617071e+00
1.6430000000e+01, 2.1069049946e+00, 3.6661389644e+00
1.6440000000e+01, 2.0941940099e+00, 3.6929527824e+00
1.6450000000e+01, 2.0983143619e+00, 3.7486532336e+00
1.6460000000e+01, 2.0803376250e+00, 3.7936695058e+00
1.6470000000e+01, 2.0800964269e+00, 3.8417345629e+00
1.6480000000e+01, 2.0542363623e+00, 3.8811206136e+00
1.6490000000e+01, 2.0330496821e+00, 3.9048629824e+00
1.6500000000e+01, 2.0201863018e+00, 3.9392930582e+00
1.6510000000e+01, 2.0120626073e+00, 3.9697063629e+00
1.6520000000e+01, 1.9938838433e+00, 3.9903725728e+00
1.6530000000e+01, 1.9985439316e+00, 4.0212091176e+00
1.6540000000e+01, 1.9897024259e+00, 4.0521418006e+00
1.6550000000e+01, 1.9862783649e+00, 4.0727441374e+00
1.6560000000e+01, 1.9683149448e+00, 4.0794347572e+00
1.6570000000e+01, 1.9761611731e+00, 4.0993254453e+00
1.6580000000e+01, 1.9592425217e+00, 4.1384531206e+00
1.6590000000e+01, 1.9466912159e+00, 4.1334122474e+00
1.6600000000e+01, 1.9519127494e+00, 4.1299514569e+00
1.6610000000e+01, 1.9368771206e+00, 4.1698130181e+00
1.6620000000e+01, 1.9496633941e+00, 4.1728279297e+00
1.6630000000e+01, 1.9460157965e+00, 4.1500984731e+00
1.6640000000e+01, 1.9323294882e+00, 4.1501931156e+00
1.6650000000e+01, 1.9487326718e+00, 4.2001562286e+00
1.6660000000e+01, 1.9271856924e+00, 4.1821330693e+00
1.6670000000e+01, 1.9550409515e+00, 4.1694287138e+00
1.6680000000e+01, 1.9324688886e+00, 4.1528111205e+00
1.6690000000e+01, 1.9287400066e+00, 4.1519238649e+00
1.6700000000e+01, 1.9546161730e+00, 4.1508974933e+00
1.6710000000e+01, 1.9546299946e+00, 4.1215066796e+00
1.6720000000e+01, 1.9547258441e+00, 4.1138026988e+00
1.6730000000e+01, 1.9703138400e+00, 4.1120098809e+00
1.6740000000e+01, 1.9941479348e+00, 4.0788713592e+00
1.6750000000e+01, 1.9699894101e+00, 4.0699806514e+00
1.6760000000e+01, 2.0141145908e+00, 4.0268278205e+00
1.6770000000e+01, 1.9920292416e+00, 4.0077852208e+00
1.6780000000e+01, 2.0063551318e+00, 3.9748360260e+00
1.6790000000e+01, 2.0020541467e+00, 3.9583598504e+00
1.6800000000e+01, 2.0250026752e+00, 3.9322275184e+00
1.6810000000e+01, 2.0428624611e+00, 3.8979436780e+00
1.6820000000e+01, 2.0497305897e+00, 3.8597125110e+00
1.6830000000e+01, 2.0541096127e+00, 3.8208760419e+00
1.6840000000e+01, 2.0843645713e+00, 3.7905287673e+00
1.6850000000e+01, 2.0847492891e+00, 3.7429473622e+00
1.6860000000e+01, 2.1147373331e+00, 3.6794337442e+00
1.6870000000e+01, 2.1126214351e+00, 3.6572939126e+00
1.6880000000e+01, 2.1283882250e+00, 3.5998242677e+00
1.6890000000e+01, 2.1511594427e+00, 3.5551595938e+00
1.6900000000e+01, 2.1635316962e+00, 3.4964228135e+00
1.6910000000e+01, 2.1745712354e+00, 3.4654298466e+00
1.6920000000e+01, 2.1951398874e+00, 3.4115788397e+00
1.6930000000e+01, 2.2165909834e+00, 3.3711531540e+00
1.6940000000e+01, 2.2286324426e+00, 3.3070172657e+00
1.6950000000e+01, 2.2498315967e+00, 3.2484241882e+00
1.6960000000e+01, 2.2595719737e+00, 3.2066010663e+00
1.6970000000e+01, 2.2744661723e+00, 3.1481257984e+00
1.6980000000e+01, 2.3029303541e+00, 3.0819476778e+00
1.6990000000e+01, 2.3274778422e+00, 3.0324917050e+00
1.7000000000e+01, 2.3332907484e+00, 2.9690625534e+00
1.7010000000e+01, 2.3588883889e+00, 2.9030616256e+00
1.7020000000e+01, 2.3622269583e+00, 2.8594785115e+00
1.7030000000e+01, 2.4120125521e+00, 2.7793606161e+00
1.7040000000e+01, 2.4221534235e+00, 2.7184221753e+00
1.7050000000e+01, 2.4398690009e+00, 2.6636221416e+00
1.7060000000e+01, 2.4772157051e+00, 2.5954123911e+00
1.7070000000e+01, 2.4661686148e+00, 2.5445599206e+00
1.7080000000e+01, 2.5014812634e+00, 2.5066276045e+00
1.7090000000e+01, 2.5171369381e+00, 2.4406567519e+00
1.7100000000e+01, 2.5501031566e+00, 2.3814608179e+00
1.7110000000e+01, 2.5680960982e+00, 2.2880164088e+00
1.7120000000e+01, 2.5762276685e+00, 2.2490721915e+00
1.7130000000e+01, 2.5967035853e+00, 2.2073365214e+00
1.7140000000e+01, 2.6071896763e+00, 2.1173670875e+00
1.7150000000e+01, 2.6499364751e+00, 2.0645932291e+00
1.7160000000e+01, 2.6600716471e+00, 2.0201891830e+00
1.7170000000e+01, 2.6848862636e+00, 1.9584505368e+00
1.7180000000e+01, 2.6990268139e+00, 1.9008093642e+00
1.7190000000e+01, 2.7243756484e+00, 1.8177103865e+00
1.7200000000e+01, 2.7284508438e+00, 1.7896149845e+00
1.7210000000e+01, 2.7587980371e+00, 1.7351493632e+00
1.7220000000e+01, 2.7839174711e+00, 1.6589216528e+00
1.7230000000e+01, 2.7822299423e+00, 1.6166009821e+00
1.7240000000e+01, 2.8129260576e+00, 1.5593562154e+00
1.7250000000e+01, 2.8330269035e+00, 1.5141080135e+00
1.7260000000e+01, 2.8365070854e+00, 1.4703260249e+00
1.7270000000e+01, 2.8531902024e+00, 1.4066306785e+00
1.7280000000e+01, 2.8901693990e+00, 1.3569807638e+00
1.7290000000e+01, 2.8719496962e+00, 1.3427174634e+00
1.7300000000e+01, 2.9044608799e+00, 1.2888464370e+00
1.7310000000e+01, 2.9337317713e+00, 1.2530845020e+00
1.7320000000e+01, 2.9248685402e+00, 1.2221766808e+00
1.7330000000e+01, 2.9429343229e+00, 1.1964747829e+00
1.7340000000e+01, 2.9603774264e+00, 1.1550629227e+00
1.7350000000e+01, 2.9553455132e+00, 1.1295914357e+00
1.7360000000e+01, 2.9506541980e+00, 1.1048784065e+00
1.7370000000e+01, 2.9744816293e+00, 1.0876832226e+00
1.7380000000e+01, 2.9917040268e+00, 1.0697171380e+00
1.7390000000e+01, 2.9728315348e+00, 1.0466317659e+00
1.7400000000e+01, 2.9789224757e+00, 1.0327323436e+00
1.7410000000e+01, 2.9895777583e+00, 1.0362388754e+00
1.7420000000e+01, 3.0014952161e+00, 1.0123025239e+00
1.7430000000e+01, 2.9984688480e+00, 1.0165237137e+00
1.7440000000e+01, 2.9911725671e+00, 1.0092663483e+00
1.7450000000e+01, 2.9867591333e+00, 1.0123339262e+00
1.7460000000e+01, 3.0029940833e+00, 1.0317276488e+00
1.7470000000e+01, 2.9983150853e+00, 1.0072016537e+00
1.7480000000e+01, 2.9989313605e+00, 1.0435512936e+00
1.7490000000e+01, 2.9906598226e+00, 1.0522852621e+00
1.7500000000e+01, 2.9783897802e+00, 1.0837185388e+00
1.7510000000e+01, 2.9802656007e+00, 1.0803361776e+00
1.7520000000e+01, 2.9548310253e+00, 1.1161505404e+00
1.7530000000e+01, 2.9564815324e+00, 1.1276007515e+00
1.7540000000e+01, 2.9447359450e+00, 1.1572348521e+00
1.7550000000e+01, 2.9410793402e+00, 1.2170252542e+00
1.7560000000e+01, 2.9152173724e+00, 1.2315484034e+00
1.7570000000e+01, 2.9167078573e+00, 1.2604962982e+00
1.7580000000e+01, 2.8961117831e+00, 1.2969112062e+00
1.7590000000e+01, 2.8718212689e+00, 1.3208679142e+00
1.7600000000e+01, 2.8636461580e+00, 1.3771613714e+00
1.7610000000e+01, 2.8647956190e+00, 1.4169958257e+00
1.7620000000e+01, 2.8364434741e+00, 1.4856865762e+00
1.7630000000e+01, 2.8333027146e+00, 1.5287469147e+00
1.7640000000e+01, 2.8194037654e+00, 1.6014695229e+00
1.7650000000e+01, 2.7897560459e+00, 1.6338278818e+00
1.7660000000e+01, 2.7712850501e+00, 1.6804434732e+00
1.7670000000e+01, 2.7448638857e+00, 1.7553758763e+00
1.7680000000e+01, 2.7365418312e+00, 1.8115057638e+00
1.7690000000e+01, 2.7187428363e+00, 1.8466245602e+00
1.7700000000e+01, 2.6949504344e+00, 1.9221647196e+00
1.7710000000e+01, 2.6764290508e+00, 1.9590942275e+00
1.7720000000e+01, 2.6535452364e+00, 2.0359992312e+00
1.7730000000e+01, 2.6280592810e+00, 2.0897214609e+00
1.7740000000e+01, 2.6296408747e+00, 2.1775781154e+00
1.7750000000e+01, 2.5808162790e+00, 2.2305055684e+00
1.7760000000e+01, 2.5801622751e+00, 2.2820150577e+00
1.7770000000e+01, 2.5610306027e+00, 2.3678320134e+00
1.7780000000e+01, 2.5279493099e+00, 2.4288010952e+00
1.7790000000e+01, 2.5054919754e+00, 2.5163293883e+00
1.7800000000e+01, 2.4800684521e+00, 2.5562327620e+00
1.7810000000e+01, 2.4516630308e+00, 2.6397672333e+00
1.7820000000e+01, 2.4376852195e+00, 2.6976524143e+00
1.7830000000e+01, 2.4075556104e+00, 2.7749951004e+00
1.7840000000e+01, 2.3926663373e+00, 2.8178492429e+00
1.7850000000e+01, 2.3523952593e+00, 2.8780742656e+00
1.7860000000e+01, 2.3527624066e+00, 2.9451333052e+00
1.7870000000e+01, 2.3074724275e+00, 3.0082453882e+00
1.7880000000e+01, 2.3057445781e+00, 3.0842560149e+00
1.7890000000e+01, 2.2617218083e+00, 3.1383492652e+00
1.7900000000e+01, 2.2762989615e+00, 3.1894269108e+00
1.7910000000e+01, 2.2422455798e+00, 3.2579631925e+00
1.7920000000e+01, 2.2193124942e+00, 3.3031468639e+00
1.7930000000e+01, 2.2098355317e+00, 3.3687771196e+00
1.7940000000e+01, 2.1990859490e+00, 3.4201500637e+00
1.7950000000e+01, 2.1763172364e+00, 3.4736227576e+00
1.7960000000e+01, 2.1511508218e+00, 3.4993522707e+00
1.7970000000e+01, 2.1351538289e+00, 3.5626202442e+00
1.7980000000e+01, 2.1209788413e+00, 3.6011302776e+00
1.7990000000e+01, 2.1255226026e+00, 3.6469995609e+00
1.8000000000e+01, 2.0977261031e+00, 3.7015518473e+00
1.8010000000e+01, 2.0930944814e+00, 3.7266155591e+00
1.8020000000e+01, 2.0679388178e+00, 3.7688566008e+00
1.8030000000e+01, 2.0588650602e+00, 3.8013105840e+00
1.8040000000e+01, 2.0470145895e+00, 3.8372647824e+00
1.8050000000e+01, 2.0322260179e+00, 3.8587929252e+00
1.8060000000e+01, 2.0409049454e+00, 3.8889562836e+00
1.8070000000e+01, 2.0547261703e+00, 3.9060628497e+00
1.8080000000e+01, 2.0254852677e+00, 3.9269379185e+00
1.8090000000e+01, 2.0375435294e+00, 3.9545989971e+00
1.8100000000e+01, 2.0332167437e+00, 3.9525396394e+00
1.8110000000e+01, 2.0119385764e+00, 3.9696583592e+00
1.8120000000e+01, 1.9961309082e+00, 3.9804994858e+00
1.8130000000e+01, 1.9961089314e+00, 3.9925604901e+00
1.8140000000e+01, 2.0032362759e+00, 3.9688106654e+00
1.8150000000e+01, 2.0000532852e+00, 3.9835181371e+00
1.8160000000e+01, 2.0244238351e+00, 3.9877876439e+00
1.8170000000e+01, 2.0101870602e+00, 3.9809797599e+00
1.8180000000e+01, 2.0142578017e+00, 3.9534823322e+00
1.8190000000e+01, 2.0209240067e+00, 3.9582221024e+00
1.8200000000e+01, 2.0525214319e+00, 3.9369238683e+00
1.8210000000e+01, 2.0234611690e+00, 3.9244690739e+00
1.8220000000e+01, 2.0422962274e+00, 3.9096193803e+00
1.8230000000e+01, 2.0509486454e+00, 3.8525703999e+00
1.8240000000e+01, 2.0517968952e+00, 3.8556703088e+00
1.8250000000e+01, 2.0793582743e+00, 3.8049055906e+00
1.8260000000e+01, 2.0708306600e+00, 3.7875789817e+00
1.8270000000e+01, 2.0804862185e+00, 3.7437013374e+00
1.8280000000e+01, 2.1060921401e+00, 3.7191699479e+00
1.8290000000e+01, 2.1216326612e+00, 3.6744133785e+00
1.8300000000e+01, 2.1141185627e+00, 3.6259924938e+00
1.8310000000e+01, 2.1291110010e+00, 3.5780281219e+00
1.8320000000e+01, 2.1601899669e+00, 3.5383457098e+00
1.8330000000e+01, 2.1927029711e+00, 3.4908279696e+00
1.8340000000e+01, 2.1915168718e+00, 3.4374457055e+00
1.8350000000e+01, 2.2125875756e+00, 3.4020389279e+00
1.8360000000e+01, 2.2246105621e+00, 3.3465008064e+00
1.8370000000e+01, 2.2405240406e+00, 3.2862488880e+00
1.8380000000e+01, 2.2598293235e+00, 3.2171206919e+00
1.8390000000e+01, 2.2599816135e+00, 3.1413775852e+00
1.8400000000e+01, 2.2990209185e+00, 3.1068375370e+00
1.8410000000e+01, 2.3202318052e+00, 3.0295824166e+00
1.8420000000e+01, 2.3318486199e+00, 2.9831904476e+00
1.8430000000e+01, 2.3523286732e+00, 2.9207071633e+00
1.8440000000e+01, 2.3908914446e+00, 2.8631967013e+00
1.8450000000e+01, 2.4301499273e+00, 2.7808777373e+00
1.8460000000e+01, 2.4261929748e+00, 2.7324471933e+00
1.8470000000e+01, 2.4488225815e+00, 2.6365408118e+00
1.8480000000e+01, 2.4636476541e+00, 2.5898946899e+00
1.8490000000e+01, 2.4812996833e+00, 2.5399005635e+00
1.8500000000e+01, 2.5285542195e+00, 2.4440584496e+00
1.8510000000e+01, 2.5291169437e+00, 2.3884756128e+00
1.8520000000e+01, 2.5553973511e+00, 2.3200531036e+00
1.8530000000e+01, 2.5883368694e+00, 2.2534544692e+00
1.8540000000e+01, 2.6175307959e+00, 2.1988944979e+00
1.8550000000e+01, 2.6350002470e+00, 2.1141278425e+00
1.8560000000e+01, 2.6317245387e+00, 2.0616628969e+00
1.8570000000e+01, 2.6849385811e+00, 2.0110675330e+00
1.8580000000e+01, 2.6951238777e+00, 1.9494388114e+00
1.8590000000e+01, 2.6968592572e+00, 1.8617572409e+00
1.8600000000e+01, 2.7408033997e+00, 1.8105256597e+00
1.8610000000e+01, 2.7391833637e+00, 1.7644913287e+00
1.8620000000e+01, 2.7636272482e+00, 1.7004708386e+00
1.8630000000e+01, 2.7878929562e+00, 1.6483199271e+00
1.8640000000e+01, 2.7860125257e+00, 1.5884725424e+00
1.8650000000e+01, 2.8267230049e+00, 1.5346986404e+00
1.8660000000e+01, 2.8328193370e+00, 1.4889805555e+00
1.8670000000e+01, 2.8264092028e+00, 1.4452351713e+00
